subject	activity	featDomain	featAcceleration	featInstrument	featJerk	featMagnitude	featVariable	featAxis	count	average
1	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	NA	Mean	Z	49	-0.0621199585938775
1	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	X	49	-0.950559811632653
1	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	Y	49	-0.937018658979592
1	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	Z	49	-0.895939695102041
1	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	Magnitude	Mean	NA	49	0.0271882914106122
1	WALKING_DOWNSTAIRS	Time	Gravity	Accelerometer	NA	Magnitude	SD	NA	49	0.0198843506265306
1	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	X	49	-0.352449631363265
1	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	Y	49	-0.0557022524693878
1	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	Z	49	-0.0318694271979592
1	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	X	49	-0.495422486102041
1	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	Y	49	-0.181414728657143
1	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	Z	49	-0.238443565306122
1	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	Magnitude	Mean	NA	49	-0.185720285744898
1	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	NA	Magnitude	SD	NA	49	-0.398350390122449
1	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	Jerk	Magnitude	Mean	NA	49	-0.281963359177551
1	WALKING_DOWNSTAIRS	Freq	NA	Gyroscope	Jerk	Magnitude	SD	NA	49	-0.391919876612245
1	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	X	49	0.0382291831510204
1	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	Y	49	0.00154990783591837
1	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	Z	49	-0.225574471693878
1	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	X	49	0.0243308391387755
1	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	Y	49	-0.112963739953061
1	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	Z	49	-0.297927894693878
1	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	Magnitude	Mean	NA	49	0.0965845343040816
1	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	NA	Magnitude	SD	NA	49	-0.186530301073469
1	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	X	49	-0.0276638676122449
1	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	Y	49	-0.12866715764898
1	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	Z	49	-0.288334735714286
1	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	X	49	-0.0863278966402041
1	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	Y	49	-0.134580008877551
1	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	Z	49	-0.401721464285714
1	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	Magnitude	Mean	NA	49	0.0262184949326531
1	WALKING_DOWNSTAIRS	Freq	Body	Accelerometer	Jerk	Magnitude	SD	NA	49	-0.104052260726531
1	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	Mean	X	53	0.050549379754717
1	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	Mean	Y	53	-0.166170015088679
1	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	Mean	Z	53	0.0583595463981132
1	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	SD	X	53	-0.544871104528302
1	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	SD	Y	53	0.00410518379811321
1	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	NA	SD	Z	53	-0.50716867490566
1	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	53	-0.126735589969811
1	WALKING_UPSTAIRS	Time	NA	Gyroscope	NA	Magnitude	SD	NA	53	-0.14861931805283
1	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	X	53	-0.122232768011321
1	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	Y	53	-0.0421485884509434
1	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	Mean	Z	53	-0.0407125527654717
1	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	X	53	-0.614786508490566
1	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	Y	53	-0.601696656226415
1	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	NA	SD	Z	53	-0.606332002264151
1	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	53	-0.59488286509434
1	WALKING_UPSTAIRS	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	53	-0.648553044339623
1	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	X	53	0.255461689622641
1	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	Y	53	-0.0239531492643396
1	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	Mean	Z	53	-0.0973020020943396
1	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	SD	X	53	-0.35470802509434
1	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	SD	Y	53	-0.00232026501698113
1	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	NA	SD	Z	53	-0.0194792388471698
1	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	53	-0.129927630735849
1	WALKING_UPSTAIRS	Time	Body	Accelerometer	NA	Magnitude	SD	NA	53	-0.324970929245283
1	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	X	53	0.101372729922642
1	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	Y	53	0.0194863076188679
1	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	Mean	Z	53	-0.0455625449113208
1	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	X	53	-0.446843887735849
1	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	Y	53	-0.378274426037736
1	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	NA	SD	Z	53	-0.706593530943396
1	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	Magnitude	Mean	NA	53	-0.466503446226415
1	WALKING_UPSTAIRS	Time	Body	Accelerometer	Jerk	Magnitude	SD	NA	53	-0.478991622075472
1	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	Mean	X	53	0.89335109754717
1	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	Mean	Y	53	-0.362153364339623
1	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	Mean	Z	53	-0.075402939754717
1	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	X	53	-0.956367027924528
1	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	Y	53	-0.952849233207547
1	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	NA	SD	Z	53	-0.912379410377358
1	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	Magnitude	Mean	NA	53	-0.129927630735849
1	WALKING_UPSTAIRS	Time	Gravity	Accelerometer	NA	Magnitude	SD	NA	53	-0.324970929245283
1	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	X	53	-0.492611667924528
1	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	Y	53	-0.319474609056604
1	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	Mean	Z	53	-0.453597213018868
1	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	X	53	-0.565892490754717
1	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	Y	53	0.151538905566038
1	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	NA	SD	Z	53	-0.57170784
1	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	Magnitude	Mean	NA	53	-0.325961457396226
1	WALKING_UPSTAIRS	Freq	NA	Gyroscope	NA	Magnitude	SD	NA	53	-0.182985518264151
1	WALKING_UPSTAIRS	Freq	NA	Gyroscope	Jerk	Magnitude	Mean	NA	53	-0.634665082075472
1	WALKING_UPSTAIRS	Freq	NA	Gyroscope	Jerk	Magnitude	SD	NA	53	-0.693930521509434
1	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	X	53	-0.404321784150943
1	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	Y	53	-0.190976720811321
1	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	Mean	Z	53	-0.433349702075472
1	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	X	53	-0.337428188679245
1	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	Y	53	0.0217695106566038
1	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	NA	SD	Z	53	0.0859565543849057
1	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	Magnitude	Mean	NA	53	-0.352395944716981
1	WALKING_UPSTAIRS	Freq	Body	Accelerometer	NA	Magnitude	SD	NA	53	-0.416260101509434
1	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	X	53	-0.479875245660377
1	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	Y	53	-0.41344458754717
1	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	Mean	Z	53	-0.685474353962264
1	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	X	53	-0.461907025849057
1	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	Y	53	-0.381777065283019
1	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	NA	SD	Z	53	-0.726040200754717
1	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	Magnitude	Mean	NA	53	-0.44265216245283
1	WALKING_UPSTAIRS	Freq	Body	Accelerometer	Jerk	Magnitude	SD	NA	53	-0.533059853773585
2	LAYING	Time	NA	Gyroscope	NA	NA	Mean	X	48	-0.01847660675
2	LAYING	Time	NA	Gyroscope	NA	NA	Mean	Y	48	-0.111800824583333
2	LAYING	Time	NA	Gyroscope	NA	NA	Mean	Z	48	0.144882846104167
2	LAYING	Time	NA	Gyroscope	NA	NA	SD	X	48	-0.988275232916667
2	LAYING	Time	NA	Gyroscope	NA	NA	SD	Y	48	-0.982291608958333
2	LAYING	Time	NA	Gyroscope	NA	NA	SD	Z	48	-0.960306560416667
2	LAYING	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	48	-0.950011569583333
2	LAYING	Time	NA	Gyroscope	NA	Magnitude	SD	NA	48	-0.961164053958333
2	LAYING	Time	NA	Gyroscope	Jerk	NA	Mean	X	48	-0.101974134208333
2	LAYING	Time	NA	Gyroscope	Jerk	NA	Mean	Y	48	-0.0358590176083333
2	LAYING	Time	NA	Gyroscope	Jerk	NA	Mean	Z	48	-0.0701783020833333
2	LAYING	Time	NA	Gyroscope	Jerk	NA	SD	X	48	-0.993235849166667
2	LAYING	Time	NA	Gyroscope	Jerk	NA	SD	Y	48	-0.989567537916667
2	LAYING	Time	NA	Gyroscope	Jerk	NA	SD	Z	48	-0.98803582125
2	LAYING	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	48	-0.991767074166667
2	LAYING	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	48	-0.989718095208333
2	LAYING	Time	Body	Accelerometer	NA	NA	Mean	X	48	0.281373403958333
2	LAYING	Time	Body	Accelerometer	NA	NA	Mean	Y	48	-0.0181587397583333
2	LAYING	Time	Body	Accelerometer	NA	NA	Mean	Z	48	-0.107245610416667
2	LAYING	Time	Body	Accelerometer	NA	NA	SD	X	48	-0.974059464791667
2	LAYING	Time	Body	Accelerometer	NA	NA	SD	Y	48	-0.98027739875
2	LAYING	Time	Body	Accelerometer	NA	NA	SD	Z	48	-0.984233296875
2	LAYING	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	48	-0.977435485208333
2	LAYING	Time	Body	Accelerometer	NA	Magnitude	SD	NA	48	-0.972873912916667
2	LAYING	Time	Body	Accelerometer	Jerk	NA	Mean	X	48	0.0825972511666667
2	LAYING	Time	Body	Accelerometer	Jerk	NA	Mean	Y	48	0.012254788451875
2	LAYING	Time	Body	Accelerometer	Jerk	NA	Mean	Z	48	-0.00180264895625
2	LAYING	Time	Body	Accelerometer	Jerk	NA	SD	X	48	-0.98587216875
2	LAYING	Time	Body	Accelerometer	Jerk	NA	SD	Y	48	-0.98317254125
2	LAYING	Time	Body	Accelerometer	Jerk	NA	SD	Z	48	-0.988442014375
2	LAYING	Time	Body	Accelerometer	Jerk	Magnitude	Mean	NA	48	-0.987741696041667
2	LAYING	Time	Body	Accelerometer	Jerk	Magnitude	SD	NA	48	-0.98551807625
2	LAYING	Time	Gravity	Accelerometer	NA	NA	Mean	X	48	-0.509754238125
2	LAYING	Time	Gravity	Accelerometer	NA	NA	Mean	Y	48	0.752536639375
2	LAYING	Time	Gravity	Accelerometer	NA	NA	Mean	Z	48	0.646834879583333
2	LAYING	Time	Gravity	Accelerometer	NA	NA	SD	X	48	-0.959014441458333
2	LAYING	Time	Gravity	Accelerometer	NA	NA	SD	Y	48	-0.988211865208333
2	LAYING	Time	Gravity	Accelerometer	NA	NA	SD	Z	48	-0.984230418125
2	LAYING	Time	Gravity	Accelerometer	NA	Magnitude	Mean	NA	48	-0.977435485208333
2	LAYING	Time	Gravity	Accelerometer	NA	Magnitude	SD	NA	48	-0.972873912916667
2	LAYING	Freq	NA	Gyroscope	NA	NA	Mean	X	48	-0.9864311425
2	LAYING	Freq	NA	Gyroscope	NA	NA	Mean	Y	48	-0.983321635416667
2	LAYING	Freq	NA	Gyroscope	NA	NA	Mean	Z	48	-0.9626718875
2	LAYING	Freq	NA	Gyroscope	NA	NA	SD	X	48	-0.988860685833333
2	LAYING	Freq	NA	Gyroscope	NA	NA	SD	Y	48	-0.981910616458333
2	LAYING	Freq	NA	Gyroscope	NA	NA	SD	Z	48	-0.963174222291667
2	LAYING	Freq	NA	Gyroscope	NA	Magnitude	Mean	NA	48	-0.972112972708333
2	LAYING	Freq	NA	Gyroscope	NA	Magnitude	SD	NA	48	-0.96109837875
2	LAYING	Freq	NA	Gyroscope	Jerk	Magnitude	Mean	NA	48	-0.990248702291667
2	LAYING	Freq	NA	Gyroscope	Jerk	Magnitude	SD	NA	48	-0.989492660416667
2	LAYING	Freq	Body	Accelerometer	NA	NA	Mean	X	48	-0.976725059791667
2	LAYING	Freq	Body	Accelerometer	NA	NA	Mean	Y	48	-0.979800877916667
2	LAYING	Freq	Body	Accelerometer	NA	NA	Mean	Z	48	-0.984380981875
2	LAYING	Freq	Body	Accelerometer	NA	NA	SD	X	48	-0.973246482083333
2	LAYING	Freq	Body	Accelerometer	NA	NA	SD	Y	48	-0.981025105625
2	LAYING	Freq	Body	Accelerometer	NA	NA	SD	Z	48	-0.984792185
2	LAYING	Freq	Body	Accelerometer	NA	Magnitude	Mean	NA	48	-0.975110196458333
2	LAYING	Freq	Body	Accelerometer	NA	Magnitude	SD	NA	48	-0.975121387916667
2	LAYING	Freq	Body	Accelerometer	Jerk	NA	Mean	X	48	-0.985813630833333
2	LAYING	Freq	Body	Accelerometer	Jerk	NA	Mean	Y	48	-0.982768250416667
2	LAYING	Freq	Body	Accelerometer	Jerk	NA	Mean	Z	48	-0.986197134583333
2	LAYING	Freq	Body	Accelerometer	Jerk	NA	SD	X	48	-0.987250255833333
2	LAYING	Freq	Body	Accelerometer	Jerk	NA	SD	Y	48	-0.984987392916667
2	LAYING	Freq	Body	Accelerometer	Jerk	NA	SD	Z	48	-0.989345368541667
2	LAYING	Freq	Body	Accelerometer	Jerk	Magnitude	Mean	NA	48	-0.985374114791667
2	LAYING	Freq	Body	Accelerometer	Jerk	Magnitude	SD	NA	48	-0.984568489166667
2	SITTING	Time	NA	Gyroscope	NA	NA	Mean	X	46	-0.0454706620434783
2	SITTING	Time	NA	Gyroscope	NA	NA	Mean	Y	46	-0.0599286797043478
2	SITTING	Time	NA	Gyroscope	NA	NA	Mean	Z	46	0.0412277462173913
2	SITTING	Time	NA	Gyroscope	NA	NA	SD	X	46	-0.985742027826087
2	SITTING	Time	NA	Gyroscope	NA	NA	SD	Y	46	-0.978919526956522
2	SITTING	Time	NA	Gyroscope	NA	NA	SD	Z	46	-0.959803708695652
2	SITTING	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	46	-0.946035087173913
2	SITTING	Time	NA	Gyroscope	NA	Magnitude	SD	NA	46	-0.961313624130435
2	SITTING	Time	NA	Gyroscope	Jerk	NA	Mean	X	46	-0.0936328412826087
2	SITTING	Time	NA	Gyroscope	Jerk	NA	Mean	Y	46	-0.0415602029130435
2	SITTING	Time	NA	Gyroscope	Jerk	NA	Mean	Z	46	-0.04358509665
2	SITTING	Time	NA	Gyroscope	Jerk	NA	SD	X	46	-0.989709023043478
2	SITTING	Time	NA	Gyroscope	Jerk	NA	SD	Y	46	-0.990889614782609
2	SITTING	Time	NA	Gyroscope	Jerk	NA	SD	Z	46	-0.985542325652174
2	SITTING	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	46	-0.991081493913043
2	SITTING	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	46	-0.989594919565217
2	SITTING	Time	Body	Accelerometer	NA	NA	Mean	X	46	0.27708735173913
2	SITTING	Time	Body	Accelerometer	NA	NA	Mean	Y	46	-0.0156879937282609
2	SITTING	Time	Body	Accelerometer	NA	NA	Mean	Z	46	-0.109218272456522
2	SITTING	Time	Body	Accelerometer	NA	NA	SD	X	46	-0.986822279565217
2	SITTING	Time	Body	Accelerometer	NA	NA	SD	Y	46	-0.950704499130435
2	SITTING	Time	Body	Accelerometer	NA	NA	SD	Z	46	-0.95982817173913
2	SITTING	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	46	-0.967893623913043
2	SITTING	Time	Body	Accelerometer	NA	Magnitude	SD	NA	46	-0.953081444130435
2	SITTING	Time	Body	Accelerometer	Jerk	NA	Mean	X	46	0.0722564387173913
2	SITTING	Time	Body	Accelerometer	Jerk	NA	Mean	Y	46	0.0116954511323913
2	SITTING	Time	Body	Accelerometer	Jerk	NA	Mean	Z	46	0.00760546929869565
2	SITTING	Time	Body	Accelerometer	Jerk	NA	SD	X	46	-0.988055854130435
2	SITTING	Time	Body	Accelerometer	Jerk	NA	SD	Y	46	-0.977983955434783
2	SITTING	Time	Body	Accelerometer	Jerk	NA	SD	Z	46	-0.98751821173913
2	SITTING	Time	Body	Accelerometer	Jerk	Magnitude	Mean	NA	46	-0.986774713043478
2	SITTING	Time	Body	Accelerometer	Jerk	Magnitude	SD	NA	46	-0.984475868043478
2	SITTING	Time	Gravity	Accelerometer	NA	NA	Mean	X	46	0.940477273043478
2	SITTING	Time	Gravity	Accelerometer	NA	NA	Mean	Y	46	-0.105630024498783
2	SITTING	Time	Gravity	Accelerometer	NA	NA	Mean	Z	46	0.19872676876087
2	SITTING	Time	Gravity	Accelerometer	NA	NA	SD	X	46	-0.979988760869565
2	SITTING	Time	Gravity	Accelerometer	NA	NA	SD	Y	46	-0.956750273043478
2	SITTING	Time	Gravity	Accelerometer	NA	NA	SD	Z	46	-0.954415873043478
2	SITTING	Time	Gravity	Accelerometer	NA	Magnitude	Mean	NA	46	-0.967893623913043
2	SITTING	Time	Gravity	Accelerometer	NA	Magnitude	SD	NA	46	-0.953081444130435
2	SITTING	Freq	NA	Gyroscope	NA	NA	Mean	X	46	-0.982621389565217
2	SITTING	Freq	NA	Gyroscope	NA	NA	Mean	Y	46	-0.982100923695652
2	SITTING	Freq	NA	Gyroscope	NA	NA	Mean	Z	46	-0.959814822391304
2	SITTING	Freq	NA	Gyroscope	NA	NA	SD	X	46	-0.986808501521739
2	SITTING	Freq	NA	Gyroscope	NA	NA	SD	Y	46	-0.977356188695652
2	SITTING	Freq	NA	Gyroscope	NA	NA	SD	Z	46	-0.963522659782609
2	SITTING	Freq	NA	Gyroscope	NA	Magnitude	Mean	NA	46	-0.971840596086956
2	SITTING	Freq	NA	Gyroscope	NA	Magnitude	SD	NA	46	-0.961385745217391
2	SITTING	Freq	NA	Gyroscope	Jerk	Magnitude	Mean	NA	46	-0.989861950869565
2	SITTING	Freq	NA	Gyroscope	Jerk	Magnitude	SD	NA	46	-0.989632908913043
2	SITTING	Freq	Body	Accelerometer	NA	NA	Mean	X	46	-0.985803840652174
2	SITTING	Freq	Body	Accelerometer	NA	NA	Mean	Y	46	-0.957343498478261
2	SITTING	Freq	Body	Accelerometer	NA	NA	Mean	Z	46	-0.970162172608696
2	SITTING	Freq	Body	Accelerometer	NA	NA	SD	X	46	-0.98736209
2	SITTING	Freq	Body	Accelerometer	NA	NA	SD	Y	46	-0.950073754130435
2	SITTING	Freq	Body	Accelerometer	NA	NA	SD	Z	46	-0.956862864130435
2	SITTING	Freq	Body	Accelerometer	NA	Magnitude	Mean	NA	46	-0.96127374826087
2	SITTING	Freq	Body	Accelerometer	NA	Magnitude	SD	NA	46	-0.955575602173913
2	SITTING	Freq	Body	Accelerometer	Jerk	NA	Mean	X	46	-0.987848793695652
2	SITTING	Freq	Body	Accelerometer	Jerk	NA	Mean	Y	46	-0.977139702826087
2	SITTING	Freq	Body	Accelerometer	Jerk	NA	Mean	Z	46	-0.985129050217391
2	SITTING	Freq	Body	Accelerometer	Jerk	NA	SD	X	46	-0.989459107391304
2	SITTING	Freq	Body	Accelerometer	Jerk	NA	SD	Y	46	-0.980804228478261
2	SITTING	Freq	Body	Accelerometer	Jerk	NA	SD	Z	46	-0.988570804130435
2	SITTING	Freq	Body	Accelerometer	Jerk	Magnitude	Mean	NA	46	-0.983874698913043
2	SITTING	Freq	Body	Accelerometer	Jerk	Magnitude	SD	NA	46	-0.984124185869565
2	STANDING	Time	NA	Gyroscope	NA	NA	Mean	X	54	-0.0238623875712963
2	STANDING	Time	NA	Gyroscope	NA	NA	Mean	Y	54	-0.0820396577592593
2	STANDING	Time	NA	Gyroscope	NA	NA	Mean	Z	54	0.0878351695481481
2	STANDING	Time	NA	Gyroscope	NA	NA	SD	X	54	-0.972998629814815
2	STANDING	Time	NA	Gyroscope	NA	NA	SD	Y	54	-0.971441996481481
2	STANDING	Time	NA	Gyroscope	NA	NA	SD	Z	54	-0.964856701851852
2	STANDING	Time	NA	Gyroscope	NA	Magnitude	Mean	NA	54	-0.963466341851852
2	STANDING	Time	NA	Gyroscope	NA	Magnitude	SD	NA	54	-0.95394338037037
2	STANDING	Time	NA	Gyroscope	Jerk	NA	Mean	X	54	-0.105562157888889
2	STANDING	Time	NA	Gyroscope	Jerk	NA	Mean	Y	54	-0.042241953537037
2	STANDING	Time	NA	Gyroscope	Jerk	NA	Mean	Z	54	-0.0546539479425926
2	STANDING	Time	NA	Gyroscope	Jerk	NA	SD	X	54	-0.979324000740741
2	STANDING	Time	NA	Gyroscope	Jerk	NA	SD	Y	54	-0.983447258518519
2	STANDING	Time	NA	Gyroscope	Jerk	NA	SD	Z	54	-0.973610118333333
2	STANDING	Time	NA	Gyroscope	Jerk	Magnitude	Mean	NA	54	-0.983951904259259
2	STANDING	Time	NA	Gyroscope	Jerk	Magnitude	SD	NA	54	-0.977204427777778
2	STANDING	Time	Body	Accelerometer	NA	NA	Mean	X	54	0.277911472222222
2	STANDING	Time	Body	Accelerometer	NA	NA	Mean	Y	54	-0.0184208270166667
2	STANDING	Time	Body	Accelerometer	NA	NA	Mean	Z	54	-0.105908536055556
2	STANDING	Time	Body	Accelerometer	NA	NA	SD	X	54	-0.987271889259259
2	STANDING	Time	Body	Accelerometer	NA	NA	SD	Y	54	-0.957304989259259
2	STANDING	Time	Body	Accelerometer	NA	NA	SD	Z	54	-0.949741851296296
2	STANDING	Time	Body	Accelerometer	NA	Magnitude	Mean	NA	54	-0.965875181296296
2	STANDING	Time	Body	Accelerometer	NA	Magnitude	SD	NA	54	-0.957874965
2	STANDING	Time	Body	Accelerometer	Jerk	NA	Mean	X	54	0.0747588597592593
2	STANDING	Time	Body	Accelerometer	Jerk	NA	Mean	Y	54	0.0103291774794444
2	STANDING	Time	Body	Accelerometer	Jerk	NA	Mean	Z	54	-0.00837158846722222
2	STANDING	Time	Body	Accelerometer	Jerk	NA	SD	X	54	-0.981085715555556
2	STANDING	Time	Body	Accelerometer	Jerk	NA	SD	Y	54	-0.97105943962963
2	STANDING	Time	Body	Accelerometer	Jerk	NA	SD	Z	54	-0.982841446481482
2	STANDING	Time	Body	Accelerometer	Jerk	Magnitude	Mean	NA	54	-0.980489077407407
2	STANDING	Time	Body	Accelerometer	Jerk	Magnitude	SD	NA	54	-0.976675280185185
2	STANDING	Time	Gravity	Accelerometer	NA	NA	Mean	X	54	0.896928566851852
2	STANDING	Time	Gravity	Accelerometer	NA	NA	Mean	Y	54	-0.370062696851852
2	STANDING	Time	Gravity	Accelerometer	NA	NA	Mean	Z	54	0.129747161222222
2	STANDING	Time	Gravity	Accelerometer	NA	NA	SD	X	54	-0.986685818703704
2	STANDING	Time	Gravity	Accelerometer	NA	NA	SD	Y	54	-0.97419442037037
2	STANDING	Time	Gravity	Accelerometer	NA	NA	SD	Z	54	-0.945927078703704
2	STANDING	Time	Gravity	Accelerometer	NA	Magnitude	Mean	NA	54	-0.965875181296296
2	STANDING	Time	Gravity	Accelerometer	NA	Magnitude	SD	NA	54	-0.957874965
2	STANDING	Freq	NA	Gyroscope	NA	NA	Mean	X	54	-0.967037112037037
2	STANDING	Freq	NA	Gyroscope	NA	NA	Mean	Y	54	-0.972576152962963
2	STANDING	Freq	NA	Gyroscope	NA	NA	Mean	Z	54	-0.960627696111111
2	STANDING	Freq	NA	Gyroscope	NA	NA	SD	X	54	-0.97498812462963
2	STANDING	Freq	NA	Gyroscope	NA	NA	SD	Y	54	-0.97103605037037
2	STANDING	Freq	NA	Gyroscope	NA	NA	SD	Z	54	-0.969754295740741
2	STANDING	Freq	NA	Gyroscope	NA	Magnitude	Mean	NA	54	-0.961775904814815
2	STANDING	Freq	NA	Gyroscope	NA	Magnitude	SD	NA	54	-0.956788725740741
2	STANDING	Freq	NA	Gyroscope	Jerk	Magnitude	Mean	NA	54	-0.977849827407407
2	STANDING	Freq	NA	Gyroscope	Jerk	Magnitude	SD	NA	54	-0.977754298148148
2	STANDING	Freq	Body	Accelerometer	NA	NA	Mean	X	54	-0.983946739814815
2	STANDING	Freq	Body	Accelerometer	NA	NA	Mean	Y	54	-0.959871697407407
2	STANDING	Freq	Body	Accelerometer	NA	NA	Mean	Z	54	-0.962471195740741
2	STANDING	Freq	Body	Accelerometer	NA	NA	SD	X	54	-0.989056469814815
2	STANDING	Freq	Body	Accelerometer	NA	NA	SD	Y	54	-0.957908842222222
2	STANDING	Freq	Body	Accelerometer	NA	NA	SD	Z	54	-0.946433583518518
